cod_ibge,nome_municipio,uf,populacao,ano_referencia
3546207,Santa Cruz da Conceição,SP,4375,2025
3546256,Santa Cruz da Esperança,SP,2168,2025
3546306,Santa Cruz das Palmeiras,SP,29489,2025
3546405,Santa Cruz do Rio Pardo,SP,47759,2025
3546504,Santa Ernestina,SP,6274,2025
3546603,Santa Fé do Sul,SP,36288,2025
3546702,Santa Gertrudes,SP,23192,2025
3546801,Santa Isabel,SP,54691,2025
3546900,Santa Lúcia,SP,7144,2025
3547007,Santa Maria da Serra,SP,5308,2025
3547106,Santa Mercedes,SP,3017,2025
3547205,Santana da Ponte Pensa,SP,1699,2025
3547304,Santana de Parnaíba,SP,163787,2025
3547403,Santa Rita d'Oeste,SP,2796,2025
3547502,Santa Rita do Passa Quatro,SP,24996,2025
3547601,Santa Rosa de Viterbo,SP,23710,2025
3547650,Santa Salete,SP,1692,2025
3547700,Santo Anastácio,SP,17960,2025
3547809,Santo André,SP,782048,2025
3547908,Santo Antônio da Alegria,SP,6933,2025
3548005,Santo Antônio de Posse,SP,23867,2025
3548054,Santo Antônio do Aracanguá,SP,8593,2025
3548104,Santo Antônio do Jardim,SP,6243,2025
3548203,Santo Antônio do Pinhal,SP,7314,2025
3548302,Santo Expedito,SP,3069,2025
3548401,Santópolis do Aguapeí,SP,3921,2025
3548500,Santos,SP,429547,2025
3548609,São Bento do Sapucaí,SP,11989,2025
3548708,São Bernardo do Campo,SP,841154,2025
3548807,São Caetano do Sul,SP,172693,2025
3548906,São Carlos,SP,266427,2025
3549003,São Francisco,SP,2623,2025
3549102,São João da Boa Vista,SP,96080,2025
3549201,São João das Duas Pontes,SP,2623,2025
3549250,São João de Iracema,SP,1882,2025
3549300,São João do Pau d'Alho,SP,2293,2025
3549409,São Joaquim da Barra,SP,49885,2025
3549508,São José da Bela Vista,SP,7664,2025
3549607,São José do Barreiro,SP,3888,2025
3549706,São José do Rio Pardo,SP,53427,2025
3549805,São José do Rio Preto,SP,504166,2025
3549904,São José dos Campos,SP,727078,2025
3549953,São Lourenço da Serra,SP,16479,2025
3550001,São Luiz do Paraitinga,SP,10487,2025
3550100,São Manuel,SP,38131,2025
3550209,São Miguel Arcanjo,SP,32924,2025
3550308,São Paulo,SP,11904961,2025
3550407,São Pedro,SP,39855,2025
3550506,São Pedro do Turvo,SP,7333,2025
3550605,São Roque,SP,81366,2025
3550704,São Sebastião,SP,84280,2025
3550803,São Sebastião da Grama,SP,10428,2025
3550902,São Simão,SP,13560,2025
3551009,São Vicente,SP,338326,2025
3551108,Sarapuí,SP,10677,2025
3551207,Sarutaiá,SP,3772,2025
3551306,Sebastianópolis do Sul,SP,3191,2025
3551405,Serra Azul,SP,13108,2025
3551504,Serrana,SP,45580,2025
3551603,Serra Negra,SP,31047,2025
3551702,Sertãozinho,SP,132176,2025
3551801,Sete Barras,SP,12903,2025
3551900,Severínia,SP,14693,2025
3552007,Silveiras,SP,6329,2025
3552106,Socorro,SP,41527,2025
3552205,Sorocaba,SP,762172,2025
3552304,Sud Mennucci,SP,7464,2025
3552403,Sumaré,SP,291116,2025
3552502,Suzano,SP,320261,2025
3552551,Suzanápolis,SP,3465,2025
3552601,Tabapuã,SP,11498,2025
3552700,Tabatinga,SP,14997,2025
3552809,Taboão da Serra,SP,285307,2025
3552908,Taciba,SP,6418,2025
3553005,Taguaí,SP,13068,2025
3553104,Taiaçu,SP,5744,2025
3553203,Taiúva,SP,6770,2025
3553302,Tambaú,SP,21650,2025
3553401,Tanabi,SP,26071,2025
3553500,Tapiraí,SP,8122,2025
3553609,Tapiratiba,SP,11903,2025
3553658,Taquaral,SP,2649,2025
3553708,Taquaritinga,SP,53264,2025
3553807,Taquarituba,SP,24932,2025
3553856,Taquarivaí,SP,7170,2025
3553906,Tarabai,SP,6633,2025
3553955,Tarumã,SP,15315,2025
3554003,Tatuí,SP,129130,2025
3554102,Taubaté,SP,322397,2025
3554201,Tejupá,SP,4119,2025
3554300,Teodoro Sampaio,SP,22598,2025
3554409,Terra Roxa,SP,7965,2025
3554508,Tietê,SP,38723,2025
3554607,Timburi,SP,2484,2025
3554656,Torre de Pedra,SP,2056,2025
3554706,Torrinha,SP,9484,2025
3554755,Trabiju,SP,1724,2025
3554805,Tremembé,SP,53426,2025
3554904,Três Fronteiras,SP,7060,2025
3554953,Tuiuti,SP,6976,2025
3555000,Tupã,SP,65433,2025
3555109,Tupi Paulista,SP,16259,2025
3555208,Turiúba,SP,1835,2025
3555307,Turmalina,SP,1662,2025
3555356,Ubarana,SP,5458,2025
3555406,Ubatuba,SP,97096,2025
3555505,Ubirajara,SP,5289,2025
3555604,Uchoa,SP,10670,2025
3555703,União Paulista,SP,1628,2025
3555802,Urânia,SP,8973,2025
3555901,Uru,SP,1424,2025
3556008,Urupês,SP,14073,2025
3556107,Valentim Gentil,SP,14634,2025
3556206,Valinhos,SP,132258,2025
3556305,Valparaíso,SP,24779,2025
3556354,Vargem,SP,10863,2025
3556404,Vargem Grande do Sul,SP,41256,2025
3556453,Vargem Grande Paulista,SP,52352,2025
3556503,Várzea Paulista,SP,119655,2025
3556602,Vera Cruz,SP,10274,2025
3556701,Vinhedo,SP,79089,2025
3556800,Viradouro,SP,17685,2025
3556909,Vista Alegre do Alto,SP,8368,2025
3556958,Vitória Brasil,SP,1828,2025
3557006,Votorantim,SP,133510,2025
3557105,Votuporanga,SP,100568,2025
3557154,Zacarias,SP,2773,2025
3557204,Chavantes,SP,12415,2025
3557303,Estiva Gerbi,SP,11609,2025
4100103,Abatiá,PR,7233,2025
4100202,Adrianópolis,PR,6319,2025
4100301,Agudos do Sul,PR,10770,2025
4100400,Almirante Tamandaré,PR,125861,2025
4100459,Altamira do Paraná,PR,3496,2025
4100509,Altônia,PR,18634,2025
4100608,Alto Paraná,PR,14183,2025
4100707,Alto Piquiri,PR,9771,2025
4100806,Alvorada do Sul,PR,10481,2025
4100905,Amaporã,PR,4688,2025
4101002,Ampére,PR,20337,2025
4101051,Anahy,PR,2971,2025
4101101,Andirá,PR,19989,2025
4101150,Ângulo,PR,3357,2025
4101200,Antonina,PR,18140,2025
4101309,Antônio Olinto,PR,7048,2025
4101408,Apucarana,PR,134910,2025
4101507,Arapongas,PR,124838,2025
4101606,Arapoti,PR,26325,2025
4101655,Arapuã,PR,3573,2025
4101705,Araruna,PR,14894,2025
4101804,Araucária,PR,162247,2025
4101853,Ariranha do Ivaí,PR,2351,2025
4101903,Assaí,PR,13477,2025
4102000,Assis Chateaubriand,PR,38357,2025
4102109,Astorga,PR,26203,2025
4102208,Atalaia,PR,4046,2025
4102307,Balsa Nova,PR,13867,2025
4102406,Bandeirantes,PR,31747,2025
4102505,Barbosa Ferraz,PR,10580,2025
4102604,Barracão,PR,9903,2025
4102703,Barra do Jacaré,PR,2872,2025
4102752,Bela Vista da Caroba,PR,4122,2025
4102802,Bela Vista do Paraíso,PR,14982,2025
4102901,Bituruna,PR,15650,2025
4103008,Boa Esperança,PR,4595,2025
4103024,Boa Esperança do Iguaçu,PR,2421,2025
4103040,Boa Ventura de São Roque,PR,6241,2025
4103057,Boa Vista da Aparecida,PR,8023,2025
4103107,Bocaiúva do Sul,PR,13405,2025
4103156,Bom Jesus do Sul,PR,4072,2025
4103206,Bom Sucesso,PR,6674,2025
4103222,Bom Sucesso do Sul,PR,3244,2025
4103305,Borrazópolis,PR,7818,2025
4103354,Braganey,PR,4745,2025
4103370,Brasilândia do Sul,PR,3861,2025
4103404,Cafeara,PR,2648,2025
4103453,Cafelândia,PR,20145,2025
4103479,Cafezal do Sul,PR,4580,2025
4103503,Califórnia,PR,8963,2025
4103602,Cambará,PR,23393,2025
4103701,Cambé,PR,110923,2025
4103800,Cambira,PR,10045,2025
4103909,Campina da Lagoa,PR,16014,2025
4103958,Campina do Simão,PR,3954,2025
4104006,Campina Grande do Sul,PR,50600,2025
4104055,Campo Bonito,PR,3997,2025
4104105,Campo do Tenente,PR,7693,2025
4104204,Campo Largo,PR,144504,2025
4104253,Campo Magro,PR,31888,2025
4104303,Campo Mourão,PR,104122,2025
4104402,Cândido de Abreu,PR,15081,2025
4104428,Candói,PR,15174,2025
4104451,Cantagalo,PR,10672,2025
4104501,Capanema,PR,21088,2025
4104600,Capitão Leônidas Marques,PR,14776,2025
4104659,Carambeí,PR,24469,2025
4104709,Carlópolis,PR,17788,2025
4104808,Cascavel,PR,368195,2025
4104907,Castro,PR,75644,2025
4105003,Catanduvas,PR,10621,2025
4105102,Centenário do Sul,PR,10903,2025
4105201,Cerro Azul,PR,16287,2025
4105300,Céu Azul,PR,11255,2025
4105409,Chopinzinho,PR,21604,2025
4105508,Cianorte,PR,82988,2025
4105607,Cidade Gaúcha,PR,11705,2025
4105706,Clevelândia,PR,14833,2025
4105805,Colombo,PR,241672,2025
4105904,Colorado,PR,23313,2025
4106001,Congonhinhas,PR,8445,2025
4106100,Conselheiro Mairinck,PR,3474,2025
4106209,Contenda,PR,20006,2025
4106308,Corbélia,PR,17933,2025
4106407,Cornélio Procópio,PR,45720,2025
4106456,Coronel Domingos Soares,PR,5427,2025
4106506,Coronel Vivida,PR,24010,2025
4106555,Corumbataí do Sul,PR,3770,2025
4106571,Cruzeiro do Iguaçu,PR,4129,2025
4106605,Cruzeiro do Oeste,PR,24859,2025
4106704,Cruzeiro do Sul,PR,4543,2025
4106803,Cruz Machado,PR,15759,2025
4106852,Cruzmaltina,PR,2870,2025
4106902,Curitiba,PR,1830795,2025
4107009,Curiúva,PR,13784,2025
4107108,Diamante do Norte,PR,5139,2025
4107124,Diamante do Sul,PR,3147,2025
4107157,Diamante D'Oeste,PR,4513,2025
4107207,Dois Vizinhos,PR,47589,2025
4107256,Douradina,PR,9631,2025
4107306,Doutor Camargo,PR,6517,2025
4107405,Enéas Marques,PR,6146,2025
4107504,Engenheiro Beltrão,PR,12347,2025
4107520,Esperança Nova,PR,1852,2025
4107538,Entre Rios do Oeste,PR,4770,2025
4107546,Espigão Alto do Iguaçu,PR,4880,2025
4107553,Farol,PR,2994,2025
4107603,Faxinal,PR,16596,2025
4107652,Fazenda Rio Grande,PR,165943,2025
